fight_url,round,fighter,kd,sig_landed,sig_attempted,sig_pct,tot_landed,tot_attempted,td_landed,td_attempted,td_pct,sub_att,rev,ctrl_sec
http://ufcstats.com/fight-details/14e53999507c76a7,5,Sean Strickland Dricus Du Plessis,,,,28 of 67 8 of 38,,,,,34 of 75 18 of 51,,,0
http://ufcstats.com/fight-details/faf15b752fb8924c,5,Raquel Pennington Mayra Bueno Silva,,,,7 of 18 11 of 13,,,,,9 of 19 7 of 11,,,0
http://ufcstats.com/fight-details/97817609ed46baa0,3,Neil Magny Mike Malott,,,,4 of 22 2 of 13,,,,,5 of 24 20 of 31,,,0
http://ufcstats.com/fight-details/ba5005d1116fa45f,3,Chris Curtis Marc-Andre Barriault,,,,15 of 36 8 of 35,,,,,23 of 48 18 of 46,,,0
http://ufcstats.com/fight-details/1a7cd191f0cf160c,3,Arnold Allen Movsar Evloev,,,,9 of 36 9 of 24,,,,,12 of 40 12 of 27,,,0
http://ufcstats.com/fight-details/670e4754d8d3d172,3,Brad Katona Garrett Armfield,,,,14 of 41 16 of 33,,,,,14 of 39 31 of 51,,,0
http://ufcstats.com/fight-details/331ddc1141e934d1,3,Charles Jourdain Sean Woodson,,,,5 of 35 19 of 60,,,,,18 of 51 28 of 68,,,0
http://ufcstats.com/fight-details/43d90683078fcee5,3,Serhiy Sidey Ramon Taveras,,,,7 of 36 11 of 33,,,,,17 of 51 21 of 44,,,0
http://ufcstats.com/fight-details/dff2685afd98ed9e,2,Gillian Robertson Polyana Viana,,,,7 of 12 7 of 16,,,,,2 of 5 5 of 14,,,0
http://ufcstats.com/fight-details/a10e2d5416972b9c,1,Yohan Lainesse Sam Patterson,,,,1 of 8 5 of 10,,,,,1 of 9 5 of 10,,,0
http://ufcstats.com/fight-details/7736eb6bd5c1ff4a,3,Jasmine Jasudavicius Priscila Cachoeira,,,,32 of 43 3 of 10,,,,,1 of 3 3 of 10,,,0
http://ufcstats.com/fight-details/ab105e5a56b5ee90,2,Malcolm Gordon Jimmy Flick,,,,18 of 37 0 of 2,,,,,3 of 13 0 of 2,,,0
http://ufcstats.com/fight-details/f2b407019b2a5c15,2,Magomed Ankalaev Johnny Walker,,,,2 of 13 2 of 26,,,,,17 of 33 15 of 50,,,0
http://ufcstats.com/fight-details/640f2ae3995b3b4f,3,Jim Miller Gabriel Benitez,,,,17 of 47 18 of 56,,,,,30 of 60 31 of 76,,,0
http://ufcstats.com/fight-details/a8239866e1222eae,3,Ricky Simon Mario Bautista,,,,5 of 11 9 of 38,,,,,9 of 16 18 of 52,,,0
http://ufcstats.com/fight-details/d0d99889c6abd8e1,1,Phil Hawes Brunno Ferreira,,,,8 of 18 18 of 38,,,,,12 of 24 15 of 33,,,0
http://ufcstats.com/fight-details/6f13fe34cb3ca906,3,Andrei Arlovski Waldo Cortes Acosta,,,,4 of 21 8 of 36,,,,,15 of 40 15 of 48,,,0
http://ufcstats.com/fight-details/5f622d812b8f407f,3,Matthew Semelsberger Preston Parsons,,,,5 of 20 5 of 19,,,,,11 of 27 17 of 30,,,0
http://ufcstats.com/fight-details/03de7404decde12f,2,Marcus McGhee Gaston Bolanos,,,,30 of 53 6 of 25,,,,,22 of 44 14 of 38,,,0
http://ufcstats.com/fight-details/477c3b9de012e4b3,3,Farid Basharat Taylor Lapilus,,,,2 of 16 7 of 19,,,,,14 of 33 8 of 22,,,0
http://ufcstats.com/fight-details/0494ebcee93e717b,1,Westin Wilson Jean Silva,,,,8 of 28 24 of 32,,,,,11 of 35 23 of 34,,,0
http://ufcstats.com/fight-details/5344e76e26503716,1,Nikolas Motta Tom Nolan,,,,19 of 35 5 of 13,,,,,8 of 19 11 of 18,,,0
http://ufcstats.com/fight-details/fd29123ff92789e4,2,Joshua Van Felipe Bunes,,,,7 of 30 14 of 35,,,,,14 of 41 29 of 54,,,0
http://ufcstats.com/fight-details/3fa8ee3fdc04fe36,5,Leon Edwards Colby Covington,,,,5 of 20 5 of 20,,,,,13 of 31 10 of 28,,,0
http://ufcstats.com/fight-details/4896b36f1333d25c,5,Alexandre Pantoja Brandon Royval,,,,9 of 19 11 of 28,,,,,19 of 30 9 of 25,,,0
http://ufcstats.com/fight-details/1efc813ccd7a5aba,2,Shavkat Rakhmonov Stephen Thompson,,,,9 of 16 3 of 7,,,,,3 of 6 9 of 13,,,0
http://ufcstats.com/fight-details/ac8628d945a78b03,3,Tony Ferguson Paddy Pimblett,,,,16 of 32 43 of 72,,,,,29 of 55 54 of 82,,,0
http://ufcstats.com/fight-details/3b21a9f48bac4a44,1,Josh Emmett Bryce Mitchell,,,,1 of 4 0 of 1,,,,,2 of 10 0 of 3,,,0
http://ufcstats.com/fight-details/521a0e016878d174,3,Alonzo Menifield Dustin Jacoby,,,,14 of 30 16 of 32,,,,,12 of 25 22 of 38,,,0
http://ufcstats.com/fight-details/609d994bfe440ec3,3,Irene Aldana Karol Rosa,,,,23 of 75 11 of 52,,,,,30 of 88 45 of 89,,,0
http://ufcstats.com/fight-details/f8a8871d167fc929,1,Cody Garbrandt Brian Kelleher,,,,16 of 37 9 of 13,,,,,16 of 35 17 of 24,,,0
http://ufcstats.com/fight-details/c442899c21d58779,2,Casey O'Neill Ariane da Silva,,,,15 of 52 21 of 73,,,,,26 of 66 29 of 81,,,0
http://ufcstats.com/fight-details/4ec249e549309b16,2,Tagir Ulanbekov Cody Durden,,,,13 of 28 14 of 22,,,,,13 of 29 18 of 27,,,0
http://ufcstats.com/fight-details/abb6e2169ba580d2,1,Andre Fili Lucas Almeida,,,,16 of 29 1 of 11,,,,,8 of 21 10 of 25,,,0
http://ufcstats.com/fight-details/fce6522f42b48f18,2,Martin Buday Shamil Gaziev,,,,7 of 16 27 of 59,,,,,7 of 15 23 of 49,,,0
http://ufcstats.com/fight-details/f9ec8bedc15ece93,5,Song Yadong Chris Gutierrez,,,,3 of 14 1 of 15,,,,,17 of 34 29 of 49,,,0
http://ufcstats.com/fight-details/91093a019d32af2e,3,Anthony Smith Khalil Rountree Jr.,,,,9 of 19 12 of 32,,,,,19 of 30 20 of 39,,,0
http://ufcstats.com/fight-details/acc57a9c114b694a,1,Nasrat Haqparast Jamie Mullarkey,,,,14 of 27 3 of 16,,,,,4 of 13 8 of 23,,,0
http://ufcstats.com/fight-details/fbedeb4e4b019b94,1,Tim Elliott Sumudaerji,,,,6 of 13 6 of 19,,,,,8 of 18 10 of 25,,,0
http://ufcstats.com/fight-details/1afc4f372a125c74,3,JunYong Park Andre Muniz,,,,11 of 15 0 of 1,,,,,2 of 2 3 of 4,,,0
http://ufcstats.com/fight-details/3adab28c5c6a9254,3,Song Kenan Kevin Jousset,,,,12 of 30 23 of 44,,,,,21 of 45 44 of 67,,,0
http://ufcstats.com/fight-details/35addc4646509286,2,HyunSung Park Shannon Ross,,,,17 of 40 10 of 30,,,,,14 of 31 15 of 34,,,0
http://ufcstats.com/fight-details/5ac1725f775c6f00,2,Steve Garcia Melquizael Costa,,,,3 of 9 0 of 2,,,,,3 of 7 1 of 2,,,0
http://ufcstats.com/fight-details/5a6e894e4b6cc703,3,Luana Santos Stephanie Egger,,,,6 of 25 5 of 28,,,,,20 of 44 5 of 29,,,0
http://ufcstats.com/fight-details/84f6de7c99779e5f,2,Tatsuro Taira Carlos Hernandez,,,,12 of 19 0 of 1,,,,,0 of 1 0 of 1,,,0
http://ufcstats.com/fight-details/acde7c89bd724af8,3,Rayanne dos Santos Talita Alencar,,,,28 of 56 5 of 49,,,,,27 of 57 9 of 59,,,0
http://ufcstats.com/fight-details/9feb9500b0fedfcd,1,Beneil Dariush Arman Tsarukyan,,,,0 of 5 8 of 15,,,,,2 of 8 4 of 10,,,0
http://ufcstats.com/fight-details/03eecf1926d9c77c,1,Jalin Turner King Green,,,,26 of 48 5 of 14,,,,,18 of 41 14 of 24,,,0
http://ufcstats.com/fight-details/246d06693b5ca1e8,3,Rob Font Deiveson Figueiredo,,,,20 of 34 7 of 17,,,,,22 of 37 10 of 20,,,0
http://ufcstats.com/fight-details/39c4ae4624052f9f,3,Sean Brady Kelvin Gastelum,,,,3 of 8 6 of 14,,,,,3 of 8 8 of 12,,,0
http://ufcstats.com/fight-details/20bfa549cb2cabe7,3,Clay Guida Joaquim Silva,,,,6 of 51 13 of 30,,,,,17 of 63 8 of 20,,,0
http://ufcstats.com/fight-details/02713b2d25f74d43,2,Punahele Soriano Dustin Stoltzfus,,,,13 of 35 15 of 51,,,,,21 of 46 37 of 72,,,0
http://ufcstats.com/fight-details/626c82ed45fdcf59,3,Miesha Tate Julia Avila,,,,16 of 18 1 of 3,,,,,2 of 4 1 of 3,,,0
http://ufcstats.com/fight-details/0320a6a967069571,1,Zach Reese Cody Brundage,,,,3 of 4 7 of 10,,,,,1 of 2 4 of 4,,,0
http://ufcstats.com/fight-details/d0602cdc04d2c159,1,Drakkar Klose Joe Solecki,,,,1 of 1 1 of 1,,,,,1 of 1 1 of 1,,,0
http://ufcstats.com/fight-details/0dc2fc8d39e226a3,2,Rodolfo Bellato Ihor Potieria,,,,12 of 32 22 of 53,,,,,9 of 32 29 of 56,,,0
http://ufcstats.com/fight-details/32813f5f46f045e8,2,Wellington Turman Jared Gooden,,,,18 of 35 9 of 30,,,,,23 of 37 28 of 52,,,0
http://ufcstats.com/fight-details/d0ac2cc5c57c4e66,3,Veronica Hardy Jamey-Lyn Horth,,,,12 of 31 5 of 17,,,,,12 of 31 12 of 30,,,0
http://ufcstats.com/fight-details/7990b6716a53b2cd,3,Brendan Allen Paul Craig,,,,9 of 14 0 of 4,,,,,6 of 9 3 of 8,,,0
http://ufcstats.com/fight-details/73ebbfb998edc1f1,3,Michael Morales Jake Matthews,,,,12 of 54 7 of 26,,,,,26 of 73 13 of 39,,,0
http://ufcstats.com/fight-details/5be63144ac46f97e,1,Chase Hooper Jordan Leavitt,,,,1 of 3 2 of 3,,,,,0 of 2 0 of 0,,,0
http://ufcstats.com/fight-details/2ae243f518948794,3,Payton Talbott Nick Aguirre,,,,0 of 1 0 of 3,,,,,1 of 2 0 of 0,,,0
http://ufcstats.com/fight-details/bd4d2522cb0d1a23,3,Luana Pinheiro Amanda Ribas,,,,17 of 42 12 of 51,,,,,24 of 52 17 of 68,,,0
http://ufcstats.com/fight-details/b210b99d9c1c9196,2,Uros Medic Myktybek Orolbai,,,,10 of 20 4 of 11,,,,,5 of 12 1 of 3,,,0
http://ufcstats.com/fight-details/62b64802ea49e2fd,2,Jonathan Pearce Joanderson Brito,,,,4 of 4 4 of 14,,,,,3 of 4 4 of 12,,,0
http://ufcstats.com/fight-details/c1aef0f60a5b62e3,3,Chad Anheliger Jose Johnson,,,,5 of 13 9 of 23,,,,,7 of 19 11 of 22,,,0
http://ufcstats.com/fight-details/16109688429c09de,2,Christian Leroy Duncan Denis Tiuliulin,,,,6 of 8 4 of 11,,,,,6 of 8 5 of 11,,,0
http://ufcstats.com/fight-details/36f10b949b935b8c,3,Mick Parkin Caio Machado,,,,4 of 19 8 of 27,,,,,7 of 22 21 of 39,,,0
http://ufcstats.com/fight-details/f0fe73e650b746f2,1,Jeka Saragih Lucas Alexander,,,,3 of 6 6 of 10,,,,,2 of 6 11 of 16,,,0
http://ufcstats.com/fight-details/6997693d552600dd,3,Lucie Pudilova Ailin Perez,,,,1 of 6 7 of 16,,,,,2 of 10 6 of 16,,,0
http://ufcstats.com/fight-details/6e5a3d6b6ed84ac3,3,Trey Ogden Nikolas Motta,,,,11 of 20 0 of 15,,,,,12 of 20 2 of 17,,,0
http://ufcstats.com/fight-details/9abf0b60a44a82d1,3,Charles Johnson Rafael Estevam,,,,0 of 2 3 of 9,,,,,1 of 2 5 of 13,,,0
http://ufcstats.com/fight-details/b1f2ec122beda7a5,2,Jiri Prochazka Alex Pereira,,,,6 of 13 4 of 9,,,,,8 of 16 8 of 17,,,0
http://ufcstats.com/fight-details/db49619221b282af,1,Sergei Pavlovich Tom Aspinall,,,,1 of 7 7 of 10,,,,,1 of 7 7 of 11,,,0
http://ufcstats.com/fight-details/6fd67582d8adb1c7,2,Jessica Andrade Mackenzie Dern,,,,10 of 29 15 of 46,,,,,18 of 37 23 of 55,,,0
http://ufcstats.com/fight-details/9fe98de1eac21f2e,1,Matt Frevola Benoit Saint Denis,,,,2 of 6 3 of 7,,,,,4 of 8 4 of 9,,,0
http://ufcstats.com/fight-details/128ab9aa4802c73f,1,Diego Lopes Pat Sabatini,,,,11 of 15 3 of 7,,,,,4 of 8 5 of 10,,,0
http://ufcstats.com/fight-details/5704e73f91b9e7f7,3,Steve Erceg Alessandro Costa,,,,18 of 38 6 of 25,,,,,26 of 49 16 of 36,,,0
http://ufcstats.com/fight-details/a0362d60d2e1db0d,3,Tabatha Ricci Loopy Godinez,,,,17 of 50 18 of 67,,,,,20 of 59 19 of 69,,,0
http://ufcstats.com/fight-details/480c4dbd2e792d86,1,Mateusz Rebecki Roosevelt Roberts,,,,7 of 11 1 of 5,,,,,3 of 9 2 of 7,,,0
http://ufcstats.com/fight-details/83a0fff04494bfc4,3,Nazim Sadykhov Viacheslav Borshchev,,,,12 of 52 27 of 46,,,,,22 of 67 58 of 79,,,0
http://ufcstats.com/fight-details/4c025d1fff9e9fce,1,Jared Gordon Mark Madsen,,,,27 of 57 23 of 44,,,,,22 of 51 16 of 37,,,0
http://ufcstats.com/fight-details/57333b7bff20ece0,3,John Castaneda Kyung Ho Kang,,,,6 of 18 12 of 33,,,,,33 of 51 18 of 40,,,0
http://ufcstats.com/fight-details/8a0fc4624578a7e4,3,Joshua Van Kevin Borjas,,,,9 of 27 14 of 45,,,,,17 of 38 23 of 57,,,0
http://ufcstats.com/fight-details/1cf69de0eea46877,1,Dennis Buzukja Jamall Emmers,,,,0 of 4 8 of 12,,,,,3 of 7 10 of 14,,,0
http://ufcstats.com/fight-details/ac37849f627a79c4,5,Jailton Almeida Derrick Lewis,,,,8 of 12 4 of 7,,,,,3 of 3 0 of 1,,,0
http://ufcstats.com/fight-details/3a81276a9641c6a1,2,Gabriel Bonfim Nicolas Dalby,,,,18 of 47 11 of 41,,,,,26 of 48 15 of 45,,,0
http://ufcstats.com/fight-details/119bc264e2bb9877,3,Rodrigo Nascimento Don'Tale Mayes,,,,28 of 64 14 of 36,,,,,30 of 61 21 of 50,,,0
http://ufcstats.com/fight-details/7d474fbf31894108,3,Caio Borralho Abus Magomedov,,,,5 of 15 5 of 24,,,,,11 of 25 7 of 33,,,0
http://ufcstats.com/fight-details/ff8f92cf8fb1b76c,1,Elves Brener Kaynan Kruschewsky,,,,6 of 20 6 of 25,,,,,16 of 33 8 of 31,,,0
http://ufcstats.com/fight-details/b5ea6535748edbce,3,Rinat Fakhretdinov Elizeu Zaleski dos Santos,,,,17 of 40 5 of 25,,,,,21 of 39 10 of 34,,,0
http://ufcstats.com/fight-details/6532b71560ae39e0,2,Vitor Petrino Modestas Bukauskas,,,,4 of 18 1 of 7,,,,,5 of 16 5 of 12,,,0
http://ufcstats.com/fight-details/7df5998eca143c04,3,Angela Hill Denise Gomes,,,,7 of 16 12 of 19,,,,,5 of 9 9 of 13,,,0
http://ufcstats.com/fight-details/9e2bb8d5961b44d4,2,Eduarda Moura Montserrat Conejo Ruiz,,,,32 of 40 0 of 9,,,,,1 of 5 3 of 12,,,0
http://ufcstats.com/fight-details/3c69bed42893da75,3,Kaue Fernandes Marc Diakiese,,,,2 of 6 3 of 7,,,,,5 of 11 1 of 5,,,0
http://ufcstats.com/fight-details/0ea435ddf02deb60,1,Islam Makhachev Alexander Volkanovski,,,,13 of 16 0 of 1,,,,,7 of 11 3 of 5,,,0
http://ufcstats.com/fight-details/f23e9729b2b73c27,3,Kamaru Usman Khamzat Chimaev,,,,2 of 2 15 of 16,,,,,1 of 1 1 of 1,,,0
http://ufcstats.com/fight-details/821960adf5bfa15c,1,Magomed Ankalaev Johnny Walker,,,,7 of 13 4 of 15,,,,,7 of 11 14 of 27,,,0
http://ufcstats.com/fight-details/7024385b5107bd4b,1,Ikram Aliskerov Warlley Alves,,,,20 of 29 3 of 6,,,,,26 of 36 12 of 16,,,0
http://ufcstats.com/fight-details/ed3334d108b257a6,1,Said Nurmagomedov Muin Gafurov,,,,2 of 7 0 of 2,,,,,5 of 11 1 of 3,,,0
http://ufcstats.com/fight-details/e9256316716499b8,3,Tim Elliott Muhammad Mokaev,,,,10 of 19 4 of 16,,,,,14 of 25 9 of 27,,,0
http://ufcstats.com/fight-details/3c6fb6bf9b7afd40,3,Mohammad Yahya Trevor Peek,,,,5 of 10 6 of 13,,,,,8 of 13 13 of 20,,,0
http://ufcstats.com/fight-details/0d1af8c6a5793185,2,Javid Basharat Victor Henry,,,,8 of 21 3 of 10,,,,,25 of 38 23 of 34,,,0
http://ufcstats.com/fight-details/43de9ff6064361e1,3,Abu Azaitar Sedriques Dumas,,,,4 of 8 2 of 4,,,,,2 of 3 2 of 4,,,0
http://ufcstats.com/fight-details/75c5f923f966b53b,3,Mike Breeden Anshul Jubli,,,,21 of 41 23 of 62,,,,,28 of 50 40 of 81,,,0
http://ufcstats.com/fight-details/b84c447bb74febe2,3,Nathaniel Wood Muhammad Naimov,,,,4 of 10 13 of 21,,,,,8 of 15 6 of 11,,,0
http://ufcstats.com/fight-details/18e5af00a8478a0e,3,Viktoriia Dudakova Jinh Yu Frey,,,,19 of 40 9 of 37,,,,,22 of 44 15 of 44,,,0
http://ufcstats.com/fight-details/539732694ab2c8d6,3,Shara Magomedov Bruno Silva,,,,16 of 31 20 of 33,,,,,46 of 66 27 of 41,,,0
http://ufcstats.com/fight-details/824859c7580eb35b,5,Sodiq Yusuff Edson Barboza,,,,39 of 77 8 of 19,,,,,23 of 54 12 of 24,,,0
http://ufcstats.com/fight-details/751cf3d52fce1d1f,3,Jennifer Maia Viviane Araujo,,,,15 of 48 8 of 23,,,,,21 of 54 13 of 29,,,0
http://ufcstats.com/fight-details/0d6d212fcdf47f2e,2,Jonathan Martinez Adrian Yanez,,,,1 of 5 5 of 37,,,,,16 of 30 13 of 44,,,0
http://ufcstats.com/fight-details/6acd1c591170f597,1,Andre Petroski Michel Pereira,,,,0 of 1 5 of 17,,,,,0 of 1 2 of 6,,,0
http://ufcstats.com/fight-details/0197a61472fc351d,3,Christian Rodriguez Cameron Saaiman,,,,14 of 42 12 of 44,,,,,19 of 44 23 of 61,,,0
http://ufcstats.com/fight-details/3a8af8ee23444b72,3,Darren Elkins TJ Brown,,,,2 of 10 2 of 11,,,,,2 of 11 4 of 13,,,0
http://ufcstats.com/fight-details/5b7b5b01f4dcbd9c,3,Tainara Lisboa Ravena Oliveira,,,,5 of 9 1 of 9,,,,,5 of 10 4 of 12,,,0
http://ufcstats.com/fight-details/7f7d2abc21f171ca,1,Terrance McKinney Brendon Marotte,,,,14 of 21 0 of 0,,,,,0 of 1 1 of 1,,,0
http://ufcstats.com/fight-details/1ba282da76ca82ad,3,Irina Alekseeva Melissa Mullins,,,,11 of 35 21 of 35,,,,,26 of 51 22 of 36,,,0
http://ufcstats.com/fight-details/a74a8c1e0a49070d,3,Chris Gutierrez Alatengheili,,,,10 of 25 5 of 25,,,,,35 of 65 7 of 29,,,0
http://ufcstats.com/fight-details/85a130a4b655c8f5,3,Ashley Yoder Emily Ducote,,,,21 of 55 11 of 41,,,,,32 of 68 26 of 66,,,0
http://ufcstats.com/fight-details/1aa4c2fa5ffaff00,1,Grant Dawson King Green,,,,0 of 6 7 of 10,,,,,0 of 6 1 of 4,,,0
http://ufcstats.com/fight-details/e966de63c8e6b1d5,2,Joe Pyfer Abdul Razak Alhassan,,,,12 of 34 3 of 11,,,,,19 of 45 7 of 18,,,0
http://ufcstats.com/fight-details/eb76a5b76a68e4c4,3,Alex Morono Joaquin Buckley,,,,9 of 29 6 of 32,,,,,12 of 31 10 of 41,,,0
http://ufcstats.com/fight-details/68095e551ff6bbfd,1,Drew Dober Ricky Glenn,,,,19 of 40 2 of 15,,,,,20 of 38 5 of 22,,,0
http://ufcstats.com/fight-details/b638646fb297228d,3,Alexander Hernandez Bill Algeo,,,,1 of 12 6 of 28,,,,,16 of 39 27 of 61,,,0
http://ufcstats.com/fight-details/b6a6ba08898f3b6a,3,Karolina Kowalkiewicz Diana Belbita,,,,29 of 60 21 of 64,,,,,29 of 62 25 of 70,,,0
http://ufcstats.com/fight-details/eb7b0a6f06dbdb4f,1,Nate Maness Mateus Mendonca,,,,26 of 31 0 of 3,,,,,1 of 2 1 of 5,,,0
http://ufcstats.com/fight-details/5ee83e03aaff5fa1,3,Vanessa Demopoulos Kanako Murata,,,,10 of 22 3 of 8,,,,,5 of 20 7 of 14,,,0
http://ufcstats.com/fight-details/df146b0592259e5d,3,Aoriqileng Johnny Munoz,,,,5 of 6 1 of 9,,,,,6 of 10 1 of 9,,,0
http://ufcstats.com/fight-details/cc4fcfede19bc196,3,Montana De La Rosa JJ Aldrich,,,,14 of 48 18 of 33,,,,,17 of 49 16 of 31,,,0
http://ufcstats.com/fight-details/23a604f460289271,2,Rafael Fiziev Mateusz Gamrot,,,,4 of 11 7 of 25,,,,,16 of 27 12 of 34,,,0
http://ufcstats.com/fight-details/da1b37edb8ccd3e6,3,Bryce Mitchell Dan Ige,,,,7 of 11 7 of 20,,,,,11 of 15 10 of 25,,,0
http://ufcstats.com/fight-details/d8335b728604b222,2,Marina Rodriguez Michelle Waterson-Gomez,,,,38 of 56 5 of 15,,,,,6 of 13 2 of 7,,,0
http://ufcstats.com/fight-details/bf647be41de365e4,2,Bryan Battle AJ Fletcher,,,,5 of 19 4 of 20,,,,,22 of 48 15 of 32,,,0
http://ufcstats.com/fight-details/6e1bf1b163b3aeab,1,Ricardo Ramos Charles Jourdain,,,,0 of 6 3 of 4,,,,,0 of 9 7 of 8,,,0
http://ufcstats.com/fight-details/b78545b32a97ac44,3,Dan Argueta Miles Johns,,,,1 of 10 8 of 21,,,,,3 of 13 8 of 19,,,0
http://ufcstats.com/fight-details/b3c7a5a97978d156,3,Tim Means Andre Fialho,,,,21 of 34 8 of 31,,,,,25 of 36 13 of 41,,,0
http://ufcstats.com/fight-details/1496969c1497dc85,1,Jacob Malkoun Cody Brundage,,,,28 of 39 1 of 3,,,,,0 of 0 1 of 3,,,0
http://ufcstats.com/fight-details/49ede01b061cfae3,3,Mohammed Usman Jake Collier,,,,26 of 60 25 of 71,,,,,31 of 69 35 of 79,,,0
http://ufcstats.com/fight-details/adb411b0f418ce33,3,Mizuki Hannah Goldy,,,,6 of 16 1 of 11,,,,,11 of 22 7 of 17,,,0
http://ufcstats.com/fight-details/0732e6b6eb0a607d,3,Tamires Vidal Montse Rendon,,,,7 of 23 13 of 47,,,,,23 of 39 17 of 54,,,0
http://ufcstats.com/fight-details/b395c89e19a3fec4,5,Alexa Grasso Valentina Shevchenko,,,,7 of 28 9 of 35,,,,,9 of 35 12 of 37,,,0
http://ufcstats.com/fight-details/697efaf0d162e877,3,Kevin Holland Jack Della Maddalena,,,,15 of 76 19 of 42,,,,,36 of 105 34 of 60,,,0
http://ufcstats.com/fight-details/c0ca4c201d086ea8,1,Raul Rosas Jr. Terrence Mitchell,,,,17 of 29 5 of 18,,,,,6 of 11 6 of 19,,,0
http://ufcstats.com/fight-details/2e1435c160bfe8b2,2,Daniel Zellhuber Christos Giagos,,,,7 of 40 16 of 37,,,,,12 of 50 26 of 51,,,0
http://ufcstats.com/fight-details/a5d76e93a5052e3f,3,Fernando Padilla Kyle Nelson,,,,17 of 68 12 of 36,,,,,24 of 77 25 of 48,,,0
http://ufcstats.com/fight-details/79f03eca3fe5cdb3,2,Loopy Godinez Elise Reed,,,,3 of 8 0 of 1,,,,,5 of 10 1 of 4,,,0
http://ufcstats.com/fight-details/7a0813ec0fadc84e,2,Roman Kopylov Josh Fremd,,,,8 of 22 5 of 37,,,,,25 of 37 21 of 57,,,0
http://ufcstats.com/fight-details/5d3e046b6bcd49f5,1,Edgar Chairez Daniel Lacerda,,,,0 of 6 1 of 8,,,,,12 of 20 3 of 12,,,0
http://ufcstats.com/fight-details/bcec26b425194e40,3,Tracy Cortez Jasmine Jasudavicius,,,,20 of 55 14 of 47,,,,,34 of 70 20 of 57,,,0
http://ufcstats.com/fight-details/58b2fdad7af9be02,1,Alex Reyes Charlie Campbell,,,,8 of 30 27 of 53,,,,,12 of 32 35 of 60,,,0
http://ufcstats.com/fight-details/11318a7807cee8ca,3,Josefine Knutsson Marnic Mann,,,,18 of 29 1 of 4,,,,,10 of 14 2 of 7,,,0
http://ufcstats.com/fight-details/7f16e7725245bb2d,5,Israel Adesanya Sean Strickland,,,,1 of 20 22 of 42,,,,,12 of 39 11 of 28,,,0
http://ufcstats.com/fight-details/e4ed294e16e16d81,2,Tai Tuivasa Alexander Volkov,,,,0 of 16 29 of 56,,,,,15 of 39 50 of 82,,,0
http://ufcstats.com/fight-details/222bb2c67a87d312,3,Manel Kape Felipe dos Santos,,,,18 of 35 13 of 65,,,,,28 of 43 31 of 92,,,0
http://ufcstats.com/fight-details/f9d2137f380e66bf,1,Justin Tafa Austen Lane,,,,9 of 11 3 of 9,,,,,6 of 9 7 of 14,,,0
http://ufcstats.com/fight-details/3e1c27f17433f9e4,1,Tyson Pedro Anton Turkalj,,,,12 of 24 3 of 13,,,,,15 of 28 6 of 21,,,0
http://ufcstats.com/fight-details/a3d75cc363a6544b,3,Carlos Ulberg Da Woon Jung,,,,7 of 22 0 of 5,,,,,17 of 31 17 of 29,,,0
http://ufcstats.com/fight-details/09a7f0979a58e6ea,2,Jack Jenkins Chepe Mariscal,,,,14 of 27 10 of 41,,,,,29 of 47 18 of 52,,,0
http://ufcstats.com/fight-details/0aae15358d8606b9,3,Jamie Mullarkey John Makdessi,,,,5 of 24 6 of 27,,,,,22 of 45 24 of 51,,,0
http://ufcstats.com/fight-details/bfff5a3777841344,3,Nasrat Haqparast Landon Quinones,,,,26 of 77 14 of 68,,,,,42 of 97 43 of 102,,,0
http://ufcstats.com/fight-details/56809feb4fe7ea61,3,Blood Diamond Charles Radtke,,,,2 of 11 4 of 11,,,,,2 of 10 3 of 8,,,0
http://ufcstats.com/fight-details/5d481ff494bf40da,1,Shane Young Gabriel Miranda,,,,0 of 2 0 of 2,,,,,1 of 4 2 of 6,,,0
http://ufcstats.com/fight-details/65c89e0c92e51bb8,1,Kevin Jousset Kiefer Crosbie,,,,18 of 44 20 of 37,,,,,25 of 54 36 of 52,,,0
http://ufcstats.com/fight-details/ea006bae605e2a6b,2,Ciryl Gane Serghei Spivac,,,,19 of 32 5 of 23,,,,,50 of 68 7 of 26,,,0
http://ufcstats.com/fight-details/4eaf54ad3c82b6fa,3,Manon Fiorot Rose Namajunas,,,,14 of 82 11 of 37,,,,,18 of 88 23 of 56,,,0
http://ufcstats.com/fight-details/dfa8fd0b82b37fa1,2,Benoit Saint Denis Thiago Moises,,,,18 of 49 9 of 32,,,,,30 of 50 18 of 45,,,0
http://ufcstats.com/fight-details/5098d052525da54f,1,Volkan Oezdemir Bogdan Guskov,,,,19 of 37 7 of 23,,,,,15 of 32 8 of 24,,,0
http://ufcstats.com/fight-details/1c29c53ff032c5c1,3,William Gomis Yanis Ghemmouri,,,,3 of 12 0 of 11,,,,,27 of 46 16 of 39,,,0
http://ufcstats.com/fight-details/0d41a3fa5efef91b,1,Morgan Charriere Manolo Zecchini,,,,16 of 37 5 of 30,,,,,25 of 47 9 of 41,,,0
http://ufcstats.com/fight-details/1b9a127f9dadaad9,3,Taylor Lapilus Caolan Loughran,,,,25 of 51 11 of 44,,,,,27 of 52 17 of 53,,,0
http://ufcstats.com/fight-details/1be27d95bba03f17,3,Ange Loosa Rhys McKee,,,,15 of 46 14 of 58,,,,,23 of 55 29 of 78,,,0
